,title,handle,created,product_type,price,sku,available,image
64,Camp by Shwood - Trail Sunglasses,shwood-trail-sunglasses,2019-08-30T14:55:00-05:00,Accessories,79.00,WCT2BGP,True,https://cdn.shopify.com/s/files/1/0048/2912/products/shwood-accessories-camp-by-shwood-trail-sunglasses-14600400568382.jpg?v=1587406604
65,Camp by Shwood - Trail Sunglasses,shwood-trail-sunglasses,2019-08-30T14:55:00-05:00,Accessories,79.00,WCT2TGP,True,https://cdn.shopify.com/s/files/1/0048/2912/products/shwood-accessories-camp-by-shwood-trail-sunglasses-14600400568382.jpg?v=1587406604
66,Camp by Shwood - Topo Sunglasses,shwood-topo-sunglasses,2019-08-30T14:51:09-05:00,Accessories,79.00,WCTBGP,True,https://cdn.shopify.com/s/files/1/0048/2912/products/shwood-accessories-camp-by-shwood-topo-sunglasses-14600386347070.jpg?v=1587406751
67,Camp by Shwood - Topo Sunglasses,shwood-topo-sunglasses,2019-08-30T14:51:09-05:00,Accessories,79.00,WCT2TGP,True,https://cdn.shopify.com/s/files/1/0048/2912/products/shwood-accessories-camp-by-shwood-topo-sunglasses-14600386347070.jpg?v=1587406751
68,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,25-30,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
69,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,27-30,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
70,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,26-30,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
71,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,28-30,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
72,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,25-32,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
73,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,27-32,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
74,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,26-32,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
75,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,28-32,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
76,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,25-34,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
77,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,27-34,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
78,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,26-34,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
79,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,28-34,False,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
80,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,25-36,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
81,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,27-36,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
82,Brass Buckle Wide Belts,copy-of-silver-buckle-belts,2020-03-19T12:44:52-05:00,Accessories,98.00,26-36,True,https://cdn.shopify.com/s/files/1/0048/2912/products/HELM_Belts_Wide_Teak_Brass_Pair_comingsoon.gif?v=1585862647
